b3001_b3002,b3001_b3003,b3001_b3004,b3001_b3005,b3001_b3006,b3001_b3007,b3001_b3008,b3001_b3009,b3001_b3010,b3001_b3011,b3001_b3012,b3001_b3013,b3002_b3003,b3002_b3004,b3002_b3005,b3002_b3006,b3002_b3007,b3002_b3008,b3002_b3009,b3002_b3010,b3002_b3011,b3002_b3012,b3002_b3013,b3003_b3004,b3003_b3005,b3003_b3006,b3003_b3007,b3003_b3008,b3003_b3009,b3003_b3010,b3003_b3011,b3003_b3012,b3003_b3013,b3004_b3005,b3004_b3006,b3004_b3007,b3004_b3008,b3004_b3009,b3004_b3010,b3004_b3011,b3004_b3012,b3004_b3013,b3005_b3006,b3005_b3007,b3005_b3008,b3005_b3009,b3005_b3010,b3005_b3011,b3005_b3012,b3005_b3013,b3006_b3007,b3006_b3008,b3006_b3009,b3006_b3010,b3006_b3011,b3006_b3012,b3006_b3013,b3007_b3008,b3007_b3009,b3007_b3010,b3007_b3011,b3007_b3012,b3007_b3013,b3008_b3009,b3008_b3010,b3008_b3011,b3008_b3012,b3008_b3013,b3009_b3010,b3009_b3011,b3009_b3012,b3009_b3013,b3010_b3011,b3010_b3012,b3010_b3013,b3011_b3012,b3011_b3013,b3012_b3013
0.0,0.0,-0.8776978417266188,-0.8169014084507044,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8169014084507044,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8169014084507044,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.06079643327591444,-0.1223021582733812,-0.014388489208633115,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.18309859154929564,-0.07518492248454756,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.10791366906474809,1.0,1.0,1.0,1.0,1.0,1.0,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8776978417266188,-0.8450704225352114,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8450704225352114,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8450704225352114,-1.0,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.032627419191407436,-0.1223021582733812,-0.014388489208633115,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.15492957746478864,-0.04701590840004055,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.10791366906474809,1.0,1.0,1.0,1.0,1.0,1.0,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8776978417266188,-0.8450704225352114,-0.9652777777777777,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8450704225352114,-0.9652777777777777,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,-0.8450704225352114,-0.9652777777777777,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.032627419191407436,-0.08757993605115888,-0.014388489208633115,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.12020735524256632,-0.04701590840004055,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.8450704225352114,0.07319144684252576,0.9652777777777777,0.9652777777777777,0.9652777777777777,0.9652777777777777,0.9652777777777777,0.9652777777777777,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8776978417266188,0.0,-0.9236111111111112,-0.8705035971223023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.9236111111111112,-0.8705035971223023,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.9236111111111112,-0.8705035971223023,0.0,0.0,0.0,0.0,0.0,0.0,0.8776978417266188,-0.04591326938449236,0.007194244604316502,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.9236111111111112,-0.8705035971223023,0.0,0.0,0.0,0.0,0.0,0.0,0.05310751398880886,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.8848920863309354,0.0029476418864909926,-0.02877697841726612,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,-0.03172462030375711,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,-0.8848920863309354,0.0,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.8848920863309354,0.0029476418864909926,-0.02877697841726612,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,-0.8819444444444444,-0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,-0.03172462030375711,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.9136690647482015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8776978417266188,0.0,-0.8819444444444444,-0.8705035971223023,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.8819444444444444,-0.8705035971223023,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.8819444444444444,-0.8705035971223023,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.8776978417266188,-0.0042466027178256205,0.007194244604316502,0.006269270298047358,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.8819444444444444,-0.8705035971223023,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.011440847322142123,0.010515873015872979,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,0.8819444444444444,-0.000924974306269144,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8705035971223023,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.8776978417266188,0.0,-0.9027777777777777,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.9027777777777777,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.8776978417266188,0.0,-0.9027777777777777,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.8776978417266188,-0.02507993605115888,-0.06474820143884896,0.006269270298047358,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,0.8776978417266188,-0.9027777777777777,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.03966826538769008,0.03134920634920624,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.07101747173689632,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8768115942028986,0.0,0.0,0.0,-0.8958333333333333,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.8768115942028986,0.8768115942028986,0.8768115942028986,-0.0190217391304347,-0.0656344489625692,0.0053830227743271175,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.0,0.0,-0.8958333333333333,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.8958333333333333,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.8958333333333333,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.0466127098321345,0.024404761904761818,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.07101747173689632,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008198455516767122,0.8686131386861314,0.8686131386861314,0.05171173023542708,0.8686131386861314,-0.07383290447933633,-0.002815432742440005,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8768115942028986,0.8768115942028986,0.0599101857521942,0.8768115942028986,-0.0656344489625692,0.0053830227743271175,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.0,-0.8169014084507044,0.0,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,-0.8169014084507044,0.0,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.8169014084507044,-0.1255446347147634,-0.05452716297786708,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,-0.9424460431654678,-0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.07101747173689632,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008198455516767122,0.8686131386861314,0.8686131386861314,0.05171173023542708,0.8686131386861314,-0.07383290447933633,-0.01710114702815435,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8768115942028986,0.8768115942028986,0.0599101857521942,0.8768115942028986,-0.0656344489625692,-0.008902691511387228,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.0,-0.8169014084507044,0.0,-0.9424460431654678,-0.8857142857142858,0.0,0.0,0.0,0.0,0.0,-0.8169014084507044,0.0,-0.9424460431654678,-0.8857142857142858,0.0,0.0,0.0,0.0,0.0,0.8169014084507044,-0.1255446347147634,-0.06881287726358143,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,-0.9424460431654678,-0.8857142857142858,0.0,0.0,0.0,0.0,0.0,0.056731757451181974,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008198455516767122,0.8686131386861314,0.8686131386861314,0.05171173023542708,0.014446472019464807,-0.016278947644803976,-0.01710114702815435,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8768115942028986,0.8768115942028986,0.0599101857521942,0.02264492753623193,-0.008080492128036854,-0.008902691511387228,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.8768115942028986,0.0,-0.8169014084507044,-0.8541666666666666,-0.8848920863309354,-0.8857142857142858,0.0,0.0,0.0,0.0,0.0,-0.8169014084507044,-0.8541666666666666,-0.8848920863309354,-0.8857142857142858,0.0,0.0,0.0,0.0,0.0,-0.03726525821596227,-0.06799067788023105,-0.06881287726358143,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,-0.030725419664268783,-0.03154761904761916,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,-0.0008221993833503749,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8848920863309354,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.8857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006294298106421348,0.8686131386861314,0.005303786168145641,0.05171173023542708,0.014446472019464807,-0.023473192249120478,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8623188405797101,-0.0009905119382757066,0.04541743212900573,0.008152173913043459,-0.029767490355541826,0.8623188405797101,0.8623188405797101,0.8623188405797101,0.8623188405797101,0.8623188405797101,0.8623188405797101,-0.8633093525179858,-0.8169014084507044,-0.8541666666666666,-0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.04640794406728144,0.009142685851319166,-0.02877697841726612,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,-0.03726525821596227,-0.07518492248454756,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,-0.037919664268585285,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.8920863309352519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8686131386861314,0.8686131386861314,0.005303786168145641,0.05171173023542708,0.014446472019464807,-0.07383290447933633,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.8686131386861314,0.0,-0.8633093525179858,-0.8169014084507044,-0.8541666666666666,-0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,-0.8633093525179858,-0.8169014084507044,-0.8541666666666666,-0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,0.04640794406728144,0.009142685851319166,-0.07913669064748197,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,-0.03726525821596227,-0.1255446347147634,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,0.8169014084507044,-0.08827937649880113,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.8571428571428572,-0.8633093525179858,-0.7957746478873241,-0.8541666666666666,-0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428572,-0.8633093525179858,-0.7957746478873241,-0.8541666666666666,-0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,-0.006166495375128589,0.0613682092555331,0.0029761904761905766,-0.08530318602261056,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.06753470463066169,0.009142685851319166,-0.07913669064748197,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,0.8633093525179858,-0.058392018779342525,-0.14667139527814366,0.7957746478873241,0.7957746478873241,0.7957746478873241,0.7957746478873241,0.7957746478873241,0.7957746478873241,-0.08827937649880113,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.9424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
